ID,Method,Buffer Size,Hop size,Min IOI,Silence Threshold,Onset Threshold,,Global Accuracy,Global Precision,Global Recall,Global f1,,MAvg_pp Accuracy,MAvg_pp Precision,MAvg_pp Recall,MAvg_pp f1,,MAvg_t Accuracy,MAvg_t Precision,MAvg_t Recall,MAvg_t f1,,Piano Accuracy,Piano Precision,Piano Recall,Piano f1-score,Mezzoforte Accuracy,Mezzoforte Precision,Mezzoforte Recall,Mezzoforte f1-score,Forte Accuracy,Forte Precision,Forte Recall,Forte f1-score,Adj Min (ms),Avg (ms),Adj Max (ms),Percentage in Adj min-max,MAvg_t Mean,MAvg_t IQR,MAvg_t Var,MAvg_t SD,MAvg_t loTukeyFence,MAvg_t hiTukeyFence,MAvg_t percentageIn,,Logfile name
511,"mkl (No whitening, highpass)",64,64,0.02,-64,1.55,,0.8853,0.9614,0.9179,0.9391,,0.9069,0.9638,0.9383,0.9503,,0.9043,0.9687,0.9309,0.9476,,0.8405,0.9685,0.8642,0.9134,0.8386,0.9368,0.8889,0.9122,0.9761,0.9783,0.9978,0.9879,2.35,4.51,6.43,0.9573,4.503,0.9881,0.8368,0.8551,2.4621,6.4146,0.9694,,./results/res_mkl_64_64_-64_1.55_0.02.log
512,"mkl (No whitening, highpass)",64,64,0.02,-64,1.6,,0.8848,0.965,0.9142,0.9389,,0.908,0.9677,0.9356,0.9508,,0.9037,0.9720,0.9271,0.9471,,0.8311,0.9707,0.8525,0.9077,0.8403,0.939,0.8889,0.9132,0.9825,0.9847,0.9978,0.9912,2.33,4.48,6.41,0.958,4.4724,0.9868,0.8175,0.8459,2.4363,6.3837,0.9691,,./results/res_mkl_64_64_-64_1.6_0.02.log
513,"mkl (No whitening, highpass)",64,64,0.02,-63,1.55,,0.8849,0.9643,0.9149,0.9389,,0.9066,0.966,0.9362,0.9502,,0.9026,0.9704,0.9276,0.9464,,0.8352,0.9733,0.8548,0.9102,0.8403,0.939,0.8889,0.9132,0.9783,0.9804,0.9978,0.989,2.35,4.51,6.43,0.9572,4.5068,0.9864,0.8341,0.852,2.4663,6.4118,0.9693,,./results/res_mkl_64_64_-63_1.55_0.02.log
514,"mkl (No whitening, highpass)",64,64,0.02,-63,1.5,,0.8844,0.9563,0.9217,0.9387,,0.905,0.9588,0.941,0.9494,,0.9017,0.9625,0.9330,0.9459,,0.8516,0.9714,0.8735,0.9199,0.832,0.9261,0.8911,0.9083,0.9698,0.9719,0.9978,0.9847,2.38,4.54,6.51,0.9583,4.5357,0.996,0.8379,0.8545,2.4783,6.4625,0.9707,,./results/res_mkl_64_64_-63_1.5_0.02.log
515,"mkl (No whitening, highpass)",64,64,0.02,-63,1.54,,0.8858,0.9628,0.9172,0.9395,,0.9066,0.9643,0.9378,0.9502,,0.9042,0.9689,0.9304,0.9473,,0.8421,0.9735,0.8618,0.9143,0.8403,0.939,0.8889,0.9132,0.974,0.9761,0.9978,0.9868,2.35,4.52,6.49,0.9581,4.5105,0.9941,0.8371,0.8538,2.4581,6.4344,0.9706,,./results/res_mkl_64_64_-63_1.54_0.02.log
516,"mkl (No whitening, highpass)",64,64,0.02,-63,1.53,,0.8853,0.9614,0.9179,0.9391,,0.9062,0.9632,0.9383,0.95,,0.9040,0.9680,0.9309,0.9471,,0.8444,0.9736,0.8642,0.9156,0.8368,0.9346,0.8889,0.9112,0.974,0.9761,0.9978,0.9868,2.35,4.52,6.49,0.9582,4.5172,1.0028,0.8386,0.8547,2.4466,6.4577,0.9706,,./results/res_mkl_64_64_-63_1.53_0.02.log
517,"mkl (No whitening, highpass)",64,64,0.02,-62,1.53,,0.8838,0.9613,0.9164,0.9383,,0.9052,0.9631,0.9372,0.9494,,0.9032,0.9679,0.9300,0.9466,,0.8421,0.9735,0.8618,0.9143,0.8347,0.9344,0.8867,0.9099,0.974,0.9761,0.9978,0.9868,2.38,4.53,6.49,0.9581,4.5195,1.0026,0.8355,0.8537,2.4484,6.4587,0.9705,,./results/res_mkl_64_64_-62_1.53_0.02.log
518,"mkl (No whitening, highpass)",64,64,0.02,-65,1.55,,0.8835,0.9576,0.9194,0.9381,,0.9058,0.9611,0.9394,0.9497,,0.9034,0.9666,0.9317,0.9471,,0.8432,0.9661,0.8689,0.9149,0.8333,0.9302,0.8889,0.9091,0.974,0.9761,0.9978,0.9868,2.35,4.51,6.43,0.9574,4.5015,0.9886,0.8364,0.855,2.4596,6.4141,0.9694,,./results/res_mkl_64_64_-65_1.55_0.02.log
519,"mkl (No whitening, highpass)",64,64,0.02,-65,1.56,,0.8835,0.9576,0.9194,0.9381,,0.9058,0.9611,0.9394,0.9497,,0.9034,0.9666,0.9317,0.9471,,0.8432,0.9661,0.8689,0.9149,0.8333,0.9302,0.8889,0.9091,0.974,0.9761,0.9978,0.9868,2.35,4.50,6.43,0.9574,4.4948,0.9925,0.8371,0.8555,2.4459,6.4158,0.9681,,./results/res_mkl_64_64_-65_1.56_0.02.log
520,"mkl (No whitening, highpass)",64,64,0.02,-65,1.57,,0.8833,0.9591,0.9179,0.9381,,0.9056,0.9621,0.9383,0.9496,,0.9017,0.9674,0.9293,0.9460,,0.8386,0.966,0.8642,0.9122,0.8351,0.9324,0.8889,0.9101,0.9761,0.9783,0.9978,0.9879,2.35,4.50,6.47,0.9582,4.4917,0.9882,0.8325,0.8515,2.4472,6.4002,0.9694,,./results/res_mkl_64_64_-65_1.57_0.02.log
521,"mkl (No whitening, highpass)",64,64,0.02,-65,1.54,,0.8844,0.9563,0.9217,0.9387,,0.9057,0.9594,0.941,0.9497,,0.9049,0.9652,0.9346,0.9480,,0.85,0.9664,0.8759,0.9189,0.8333,0.9302,0.8889,0.9091,0.9698,0.9719,0.9978,0.9847,2.35,4.52,6.49,0.9583,4.5053,0.9982,0.8393,0.8566,2.4471,6.4398,0.9707,,./results/res_mkl_64_64_-65_1.54_0.02.log
522,"mkl (No whitening, highpass)",64,64,0.02,-65,1.53,,0.8838,0.9548,0.9224,0.9383,,0.9054,0.9584,0.9416,0.9495,,0.9048,0.9643,0.9350,0.9478,,0.8523,0.9665,0.8782,0.9202,0.8299,0.9259,0.8889,0.907,0.9698,0.9719,0.9978,0.9847,2.35,4.52,6.49,0.9584,4.5121,1.0064,0.8406,0.8574,2.4365,6.4621,0.9707,,./results/res_mkl_64_64_-65_1.53_0.02.log
523,"mkl (No whitening, highpass)",64,64,0.02,-66,1.54,,0.8852,0.9556,0.9232,0.9391,,0.9063,0.959,0.9421,0.9501,,0.9055,0.9648,0.9354,0.9483,,0.8523,0.9665,0.8782,0.9202,0.8337,0.9282,0.8911,0.9093,0.9698,0.9719,0.9978,0.9847,2.35,4.51,6.49,0.9584,4.5036,0.9991,0.8396,0.8567,2.4442,6.4407,0.9707,,./results/res_mkl_64_64_-66_1.54_0.02.log
524,"mkl (No whitening, highpass)",64,64,0.02,-66,1.55,,0.8843,0.957,0.9209,0.9386,,0.9064,0.9606,0.9405,0.95,,0.9039,0.9662,0.9326,0.9474,,0.8455,0.9662,0.8712,0.9163,0.8337,0.9282,0.8911,0.9093,0.974,0.9761,0.9978,0.9868,2.35,4.51,6.43,0.9575,4.4998,0.9892,0.8367,0.8551,2.4574,6.4142,0.9694,,./results/res_mkl_64_64_-66_1.55_0.02.log
525,"mkl (No whitening, highpass)",64,64,0.02,-66,1.3,,0.861,0.9003,0.9518,0.9253,,0.8729,0.9026,0.9633,0.9319,,0.8872,0.9127,0.9667,0.9372,,0.8904,0.9333,0.9508,0.942,0.7872,0.8586,0.9044,0.881,0.9111,0.9111,1,0.9535,2.44,4.68,6.74,0.9573,4.6738,1.0382,1.0356,0.9322,2.5131,6.666,0.9723,,./results/res_mkl_64_64_-66_1.3_0.02.log
526,"mkl (No whitening, highpass)",64,64,0.02,-66,1.35,,0.8669,0.9164,0.9413,0.9287,,0.8824,0.9195,0.9558,0.9371,,0.8915,0.9271,0.9560,0.9399,,0.8797,0.9472,0.9251,0.936,0.7957,0.8728,0.9,0.8862,0.9298,0.9317,0.9978,0.9636,2.42,4.64,6.70,0.9576,4.6346,1.0319,1.0139,0.9253,2.4931,6.6206,0.9727,,./results/res_mkl_64_64_-66_1.35_0.02.log
527,"mkl (No whitening, highpass)",64,64,0.02,-66,1.4,,0.8738,0.9271,0.9383,0.9326,,0.8898,0.9296,0.9536,0.9412,,0.8937,0.9362,0.9496,0.9414,,0.877,0.9515,0.918,0.9344,0.8048,0.886,0.8978,0.8918,0.9434,0.9454,0.9978,0.9709,2.42,4.61,6.55,0.9567,4.6068,1.0176,1.0034,0.9191,2.4966,6.567,0.9714,,./results/res_mkl_64_64_-66_1.4_0.02.log
528,"mkl (No whitening, highpass)",64,64,0.02,-62,1.35,,0.8688,0.9273,0.9322,0.9298,,0.8849,0.9286,0.9493,0.9384,,0.8923,0.9342,0.9492,0.9400,,0.8713,0.9602,0.904,0.9312,0.8024,0.8874,0.8933,0.8904,0.9356,0.9375,0.9978,0.9667,2.56,4.65,6.70,0.9572,4.6445,1.0312,1.008,0.9221,2.4996,6.6242,0.9731,,./results/res_mkl_64_64_-62_1.35_0.02.log
529,"mkl (No whitening, highpass)",64,64,0.02,-62,1.32,,0.8683,0.9209,0.9383,0.9295,,0.8821,0.9216,0.9536,0.937,,0.8935,0.9293,0.9558,0.9406,,0.8792,0.9516,0.9204,0.9357,0.7992,0.8835,0.8933,0.8884,0.9299,0.9299,1,0.9637,2.58,4.66,6.63,0.9567,4.6657,1.0273,1.0084,0.9217,2.5262,6.6353,0.9716,,./results/res_mkl_64_64_-62_1.32_0.02.log
530,"mkl (No whitening, highpass)",64,64,0.02,-62,1.28,,0.8624,0.9087,0.9443,0.9261,,0.8732,0.9082,0.9579,0.9321,,0.8874,0.9168,0.9624,0.9368,,0.8803,0.943,0.9297,0.9363,0.7992,0.875,0.9022,0.8884,0.9111,0.9111,1,0.9535,2.63,4.72,6.78,0.9561,4.7118,1.061,1.1611,0.9719,2.4997,6.7436,0.9727,,./results/res_mkl_64_64_-62_1.28_0.02.log
531,"mkl (No whitening, highpass)",64,64,0.02,-62,1.54,,0.8844,0.9628,0.9157,0.9386,,0.9056,0.9642,0.9367,0.9496,,0.9033,0.9688,0.9296,0.9468,,0.8398,0.9735,0.8595,0.9129,0.8382,0.9388,0.8867,0.912,0.974,0.9761,0.9978,0.9868,2.38,4.52,6.49,0.9581,4.5128,0.9937,0.8341,0.8527,2.4599,6.4345,0.9705,,./results/res_mkl_64_64_-62_1.54_0.02.log
532,"mkl (No whitening, highpass)",64,64,0.02,-62,1.55,,0.8835,0.9642,0.9134,0.9381,,0.9056,0.9659,0.9351,0.9496,,0.9018,0.9703,0.9267,0.9458,,0.833,0.9733,0.8525,0.9089,0.8382,0.9388,0.8867,0.912,0.9783,0.9804,0.9978,0.989,2.38,4.51,6.43,0.9571,4.509,0.9871,0.8311,0.8509,2.4659,6.4141,0.9693,,./results/res_mkl_64_64_-62_1.55_0.02.log
533,"mkl (No whitening, highpass)",64,64,0.02,-55,1.55,,0.849,0.9746,0.8682,0.9184,,0.8601,0.9743,0.8802,0.9246,,0.8575,0.9770,0.8747,0.9191,,0.7176,0.9841,0.726,0.8356,0.8433,0.9609,0.8733,0.915,0.9783,0.9804,0.9978,0.989,2.44,4.52,6.43,0.9592,4.5337,0.9524,0.804,0.8303,2.5514,6.361,0.9736,,./results/res_mkl_64_64_-55_1.55_0.02.log
534,"mkl (No whitening, highpass)",64,64,0.02,-55,1.2,,0.8217,0.909,0.8953,0.9021,,0.819,0.9013,0.9003,0.9005,,0.8366,0.9171,0.9035,0.9048,,0.7545,0.9415,0.7916,0.8601,0.8032,0.8929,0.8889,0.8909,0.9002,0.9002,1,0.9475,2.71,4.77,6.82,0.9596,4.7902,1.0525,1.0593,0.9196,2.5986,6.8085,0.9781,,./results/res_mkl_64_64_-55_1.2_0.02.log
535,"mkl (No whitening, highpass)",64,64,0.02,-55,0.8,,0.5742,0.613,0.9006,0.7295,,0.618,0.6591,0.9062,0.7602,,0.6751,0.7281,0.9106,0.7909,,0.4831,0.5479,0.8033,0.6515,0.5213,0.5542,0.8978,0.6853,0.7508,0.7534,0.9956,0.8577,2.61,5.07,7.41,0.959,5.1066,1.2353,1.2366,1.0242,2.5669,7.5082,0.9759,,./results/res_mkl_64_64_-55_0.8_0.02.log
536,"mkl (No whitening, highpass)",64,64,0.02,-55,1.7,,0.8478,0.9836,0.8599,0.9176,,0.8604,0.9823,0.8742,0.9247,,0.8544,0.9842,0.8668,0.9176,,0.6961,0.9868,0.7026,0.8208,0.8559,0.98,0.8711,0.9224,0.9825,0.9847,0.9978,0.9912,2.32,4.45,6.37,0.9571,4.4433,0.9499,0.806,0.8286,2.4689,6.2684,0.9727,,./results/res_mkl_64_64_-55_1.7_0.02.log
537,"mkl (No whitening, highpass)",64,64,0.02,-55,1.9,,0.8204,0.9928,0.8253,0.9013,,0.8432,0.9939,0.8473,0.9139,,0.8283,0.9950,0.8319,0.9000,,0.6195,0.9852,0.6253,0.765,0.8414,0.9896,0.8489,0.9139,0.9911,1,0.9911,0.9955,2.52,4.31,6.15,0.958,4.3112,0.9159,0.6829,0.7781,2.4157,6.0793,0.9742,,./results/res_mkl_64_64_-55_1.9_0.02.log
538,"mkl (No whitening, highpass)",64,64,0.02,-70,1.9,,0.8494,0.9771,0.8667,0.9186,,0.8814,0.9816,0.8946,0.9351,,0.8648,0.9850,0.8761,0.9228,,0.7192,0.9663,0.7377,0.8367,0.8366,0.9629,0.8644,0.911,0.9889,0.9978,0.9911,0.9944,2.19,4.29,6.15,0.9583,4.2829,0.9409,0.7016,0.7939,2.3402,6.1038,0.9692,,./results/res_mkl_64_64_-70_1.9_0.02.log
539,"mkl (No whitening, highpass)",64,64,0.02,-70,1.7,,0.8775,0.9655,0.9059,0.9347,,0.9006,0.968,0.9276,0.9467,,0.8936,0.9727,0.9168,0.9415,,0.8059,0.9698,0.8267,0.8925,0.8475,0.9479,0.8889,0.9174,0.9761,0.9783,0.9978,0.9879,2.29,4.42,6.37,0.9559,4.4099,0.9698,0.819,0.8435,2.4055,6.2845,0.9693,,./results/res_mkl_64_64_-70_1.7_0.02.log
540,"mkl (No whitening, highpass)",64,64,0.02,-70,1.5,,0.8777,0.9405,0.9292,0.9348,,0.9006,0.9475,0.9464,0.9468,,0.8997,0.9537,0.9389,0.9450,,0.86,0.9597,0.8923,0.9248,0.8141,0.8996,0.8956,0.8976,0.9615,0.9636,0.9978,0.9804,2.38,4.54,6.51,0.9587,4.5271,1.002,0.8414,0.8576,2.4624,6.4703,0.9708,,./results/res_mkl_64_64_-70_1.5_0.02.log
541,"mkl (No whitening, highpass)",64,64,0.02,-70,1.4,,0.8641,0.9162,0.9383,0.9271,,0.8831,0.9217,0.9536,0.9373,,0.8883,0.9300,0.9496,0.9382,,0.8692,0.9423,0.918,0.93,0.7906,0.8688,0.8978,0.8831,0.9375,0.9395,0.9978,0.9677,2.42,4.61,6.55,0.9567,4.6068,1.0176,1.0034,0.9191,2.4966,6.567,0.9714,,./results/res_mkl_64_64_-70_1.4_0.02.log
542,"mkl (No whitening, highpass)",64,64,0.02,-70,1.48,,0.8746,0.9363,0.93,0.9331,,0.8971,0.9431,0.947,0.9449,,0.8957,0.9483,0.9394,0.9426,,0.8623,0.9598,0.8946,0.9261,0.8076,0.8916,0.8956,0.8936,0.9574,0.9595,0.9978,0.9783,2.38,4.55,6.51,0.9587,4.5408,1.0026,0.8441,0.859,2.4718,6.4822,0.9708,,./results/res_mkl_64_64_-70_1.48_0.02.log
543,"mkl (No whitening, highpass)",64,64,0.02,-70,1.52,,0.8786,0.9447,0.9262,0.9354,,0.9019,0.9511,0.9443,0.9474,,0.9006,0.9567,0.9372,0.9455,,0.8533,0.9594,0.8852,0.9208,0.8204,0.9095,0.8933,0.9013,0.9636,0.9657,0.9978,0.9815,2.35,4.53,6.49,0.9585,4.5167,1.0003,0.8383,0.8564,2.4535,6.4548,0.9708,,./results/res_mkl_64_64_-70_1.52_0.02.log
544,"mkl (No whitening, highpass)",64,64,0.02,-70,1.54,,0.8795,0.9489,0.9232,0.9359,,0.9024,0.9541,0.9421,0.9478,,0.9023,0.9610,0.9354,0.9465,,0.8484,0.9615,0.8782,0.918,0.8251,0.9176,0.8911,0.9042,0.9657,0.9677,0.9978,0.9825,2.35,4.51,6.49,0.9584,4.5036,0.9991,0.8396,0.8567,2.4442,6.4407,0.9707,,./results/res_mkl_64_64_-70_1.54_0.02.log
545,"mkl (No whitening, highpass)",64,64,0.02,-70,1.65,,0.8802,0.9611,0.9127,0.9363,,0.9048,0.9649,0.9345,0.9489,,0.9009,0.9699,0.9263,0.9457,,0.8246,0.9679,0.8478,0.9039,0.8386,0.9368,0.8889,0.9122,0.9761,0.9783,0.9978,0.9879,2.29,4.45,6.39,0.9571,4.4422,0.9791,0.8259,0.8491,2.4175,6.334,0.9684,,./results/res_mkl_64_64_-70_1.65_0.02.log
546,"mkl (No whitening, highpass)",64,64,0.02,-70,1.6,,0.8813,0.9575,0.9172,0.9369,,0.9057,0.9623,0.9378,0.9495,,0.9018,0.9678,0.9289,0.9461,,0.836,0.9683,0.8595,0.9107,0.832,0.9261,0.8911,0.9083,0.9761,0.9783,0.9978,0.9879,2.33,4.48,6.41,0.9581,4.4693,0.9864,0.8175,0.8459,2.436,6.3815,0.9692,,./results/res_mkl_64_64_-70_1.6_0.02.log
547,"mkl (No whitening, highpass)",64,64,0.02,-70,1.56,,0.8792,0.951,0.9209,0.9357,,0.9029,0.9563,0.9405,0.948,,0.9011,0.9628,0.9326,0.9458,,0.8435,0.9637,0.8712,0.9151,0.8251,0.9176,0.8911,0.9042,0.9698,0.9719,0.9978,0.9847,2.35,4.50,6.43,0.9575,4.4931,0.9923,0.8374,0.8556,2.4455,6.4148,0.9682,,./results/res_mkl_64_64_-70_1.56_0.02.log
548,"mkl (No whitening, highpass)",64,64,0.02,-67,1.54,,0.8826,0.9526,0.9232,0.9377,,0.9046,0.9568,0.9421,0.949,,0.9039,0.9632,0.9354,0.9475,,0.8484,0.9615,0.8782,0.918,0.8337,0.9282,0.8911,0.9093,0.9657,0.9677,0.9978,0.9825,2.35,4.51,6.49,0.9584,4.5036,0.9991,0.8396,0.8567,2.4442,6.4407,0.9707,,./results/res_mkl_64_64_-67_1.54_0.02.log
549,"mkl (No whitening, highpass)",64,64,0.02,-67,1.55,,0.8818,0.954,0.9209,0.9372,,0.9046,0.9584,0.9405,0.949,,0.9023,0.9646,0.9326,0.9466,,0.8416,0.9612,0.8712,0.914,0.8337,0.9282,0.8911,0.9093,0.9698,0.9719,0.9978,0.9847,2.35,4.51,6.43,0.9575,4.4998,0.9892,0.8367,0.8551,2.4574,6.4142,0.9694,,./results/res_mkl_64_64_-67_1.55_0.02.log
550,"mkl (No whitening, highpass)",64,64,0.02,-67,1.53,,0.8821,0.9512,0.9239,0.9374,,0.9042,0.9557,0.9426,0.9488,,0.9037,0.9623,0.9359,0.9473,,0.8507,0.9616,0.8806,0.9193,0.8302,0.924,0.8911,0.9072,0.9657,0.9677,0.9978,0.9825,2.35,4.52,6.49,0.9584,4.5104,1.0063,0.8409,0.8575,2.4361,6.4612,0.9707,,./results/res_mkl_64_64_-67_1.53_0.02.log
551,"mkl (No whitening, highpass)",64,64,0.02,-68,1.54,,0.8801,0.9497,0.9232,0.9362,,0.9028,0.9546,0.9421,0.948,,0.9026,0.9614,0.9354,0.9467,,0.8484,0.9615,0.8782,0.918,0.8268,0.9197,0.8911,0.9052,0.9657,0.9677,0.9978,0.9825,2.35,4.51,6.49,0.9584,4.5036,0.9991,0.8396,0.8567,2.4442,6.4407,0.9707,,./results/res_mkl_64_64_-68_1.54_0.02.log
552,"mkl (No whitening, highpass)",64,64,0.02,-68,1.55,,0.8792,0.951,0.9209,0.9357,,0.9029,0.9563,0.9405,0.948,,0.9010,0.9628,0.9326,0.9457,,0.8416,0.9612,0.8712,0.914,0.8268,0.9197,0.8911,0.9052,0.9698,0.9719,0.9978,0.9847,2.35,4.51,6.43,0.9575,4.4998,0.9892,0.8367,0.8551,2.4574,6.4142,0.9694,,./results/res_mkl_64_64_-68_1.55_0.02.log
553,"mkl (No whitening, highpass)",128,64,0.02,-68,1.5,,0.8975,0.9555,0.9367,0.946,,0.9217,0.9636,0.9532,0.9583,,0.9284,0.9661,0.9573,0.9613,,0.8881,0.9725,0.911,0.9407,0.8245,0.9099,0.8978,0.9038,0.9847,0.9847,1,0.9923,3.12,4.96,6.69,0.9413,4.9692,0.9848,0.9098,0.8705,2.9499,6.8892,0.9605,,./results/res_mkl_128_64_-68_1.5_0.02.log
554,"mkl (No whitening, highpass)",128,64,0.02,-68,1.55,,0.8978,0.9604,0.9322,0.9461,,0.9232,0.9685,0.95,0.959,,0.9298,0.9719,0.9531,0.9620,,0.8784,0.977,0.897,0.9353,0.8296,0.9161,0.8978,0.9068,0.989,0.989,1,0.9945,3.06,4.93,6.67,0.941,4.94,0.9681,0.9191,0.8736,2.9488,6.8212,0.9587,,./results/res_mkl_128_64_-68_1.55_0.02.log
555,"mkl (No whitening, highpass)",128,64,0.02,-68,1.57,,0.8948,0.961,0.9285,0.9445,,0.9204,0.9689,0.9466,0.9574,,0.9257,0.9722,0.9486,0.9598,,0.869,0.9793,0.8852,0.9299,0.8296,0.9161,0.8978,0.9068,0.989,0.989,1,0.9945,3.10,4.92,6.65,0.9408,4.9296,0.9622,0.916,0.8709,2.9467,6.7954,0.9598,,./results/res_mkl_128_64_-68_1.57_0.02.log
556,"mkl (No whitening, highpass)",128,64,0.02,-68,1.54,,0.8978,0.9597,0.933,0.9462,,0.9233,0.968,0.9505,0.959,,0.9298,0.9716,0.9535,0.9621,,0.8787,0.9746,0.8993,0.9354,0.8296,0.9161,0.8978,0.9068,0.989,0.989,1,0.9945,3.08,4.93,6.67,0.9411,4.9411,0.9845,0.9062,0.8687,2.9235,6.8613,0.963,,./results/res_mkl_128_64_-68_1.54_0.02.log
557,"mkl (No whitening, highpass)",128,64,0.02,-68,1.53,,0.8979,0.959,0.9337,0.9462,,0.9226,0.9668,0.9511,0.9587,,0.9291,0.9704,0.9540,0.9617,,0.879,0.9722,0.9016,0.9356,0.8296,0.9161,0.8978,0.9068,0.989,0.989,1,0.9945,3.08,4.94,6.67,0.9411,4.9477,0.9856,0.9069,0.8689,2.9255,6.868,0.9643,,./results/res_mkl_128_64_-68_1.53_0.02.log
558,"mkl (No whitening, highpass)",128,64,0.02,-67,1.54,,0.8998,0.962,0.933,0.9472,,0.9246,0.9696,0.9505,0.9598,,0.9308,0.9729,0.9535,0.9627,,0.8787,0.9746,0.8993,0.9354,0.8347,0.9224,0.8978,0.9099,0.989,0.989,1,0.9945,3.08,4.93,6.67,0.9411,4.9411,0.9845,0.9062,0.8687,2.9235,6.8613,0.963,,./results/res_mkl_128_64_-67_1.54_0.02.log
559,"mkl (No whitening, highpass)",128,64,0.02,-67,1.53,,0.8999,0.9612,0.9337,0.9473,,0.9239,0.9684,0.9511,0.9595,,0.9301,0.9718,0.9540,0.9623,,0.879,0.9722,0.9016,0.9356,0.8347,0.9224,0.8978,0.9099,0.989,0.989,1,0.9945,3.08,4.94,6.67,0.9411,4.9477,0.9856,0.9069,0.8689,2.9255,6.868,0.9643,,./results/res_mkl_128_64_-67_1.53_0.02.log
560,"mkl (No whitening, highpass)",128,64,0.02,-66,1.53,,0.9018,0.9635,0.9337,0.9484,,0.9253,0.97,0.9511,0.9603,,0.9312,0.9730,0.9540,0.9630,,0.879,0.9722,0.9016,0.9356,0.8382,0.9266,0.8978,0.912,0.9912,0.9912,1,0.9956,3.08,4.94,6.67,0.9411,4.9477,0.9856,0.9069,0.8689,2.9255,6.868,0.9643,,./results/res_mkl_128_64_-66_1.53_0.02.log
561,"mkl (No whitening, highpass)",128,64,0.02,-66,1.54,,0.9017,0.9642,0.933,0.9483,,0.926,0.9712,0.9505,0.9606,,0.9319,0.9741,0.9535,0.9633,,0.8787,0.9746,0.8993,0.9354,0.8382,0.9266,0.8978,0.912,0.9912,0.9912,1,0.9956,3.08,4.93,6.67,0.9411,4.9411,0.9845,0.9062,0.8687,2.9235,6.8613,0.963,,./results/res_mkl_128_64_-66_1.54_0.02.log
562,"mkl (No whitening, highpass)",128,64,0.02,-66,1.55,,0.9017,0.9649,0.9322,0.9483,,0.9259,0.9717,0.95,0.9605,,0.9319,0.9745,0.9531,0.9633,,0.8784,0.977,0.897,0.9353,0.8382,0.9266,0.8978,0.912,0.9912,0.9912,1,0.9956,3.06,4.93,6.67,0.941,4.94,0.9681,0.9191,0.8736,2.9488,6.8212,0.9587,,./results/res_mkl_128_64_-66_1.55_0.02.log
563,"mkl (No whitening, highpass)",128,64,0.02,-66,1.56,,0.8994,0.9656,0.9292,0.947,,0.9236,0.9722,0.9471,0.9593,,0.9283,0.9749,0.9490,0.9613,,0.8713,0.9793,0.8876,0.9312,0.8382,0.9266,0.8978,0.912,0.9912,0.9912,1,0.9956,3.10,4.92,6.67,0.9408,4.9359,0.9608,0.9167,0.8711,2.9559,6.7992,0.9598,,./results/res_mkl_128_64_-66_1.56_0.02.log
564,"mkl (No whitening, highpass)",128,64,0.02,-65,1.54,,0.9024,0.965,0.933,0.9487,,0.9264,0.9718,0.9505,0.9608,,0.9322,0.9746,0.9535,0.9635,,0.8787,0.9746,0.8993,0.9354,0.8399,0.9287,0.8978,0.913,0.9912,0.9912,1,0.9956,3.08,4.93,6.67,0.9411,4.9411,0.9845,0.9062,0.8687,2.9235,6.8613,0.963,,./results/res_mkl_128_64_-65_1.54_0.02.log
565,"mkl (No whitening, highpass)",128,64,0.02,-64,1.54,,0.9035,0.9687,0.9307,0.9493,,0.9271,0.9744,0.9489,0.9612,,0.9328,0.9768,0.9522,0.9638,,0.8761,0.977,0.8946,0.934,0.8431,0.935,0.8956,0.9149,0.9934,0.9934,1,0.9967,3.08,4.94,6.67,0.9409,4.9438,0.9851,0.9059,0.8686,2.9243,6.8646,0.963,,./results/res_mkl_128_64_-64_1.54_0.02.log
566,"mkl (No whitening, highpass)",128,64,0.02,-63,1.54,,0.904,0.9716,0.9285,0.9496,,0.9274,0.9766,0.9473,0.9614,,0.9329,0.9785,0.9509,0.9638,,0.8713,0.9793,0.8876,0.9312,0.8484,0.9416,0.8956,0.918,0.9934,0.9934,1,0.9967,3.08,4.94,6.67,0.9408,4.9446,0.9841,0.9076,0.8691,2.9259,6.8624,0.9629,,./results/res_mkl_128_64_-63_1.54_0.02.log
567,"mkl (No whitening, highpass)",128,64,0.02,-63,1.53,,0.904,0.9709,0.9292,0.9496,,0.9267,0.9754,0.9478,0.9611,,0.9323,0.9774,0.9514,0.9635,,0.8716,0.9769,0.8899,0.9314,0.8484,0.9416,0.8956,0.918,0.9934,0.9934,1,0.9967,3.08,4.94,6.67,0.9408,4.9512,0.9841,0.9082,0.8693,2.9304,6.8669,0.9642,,./results/res_mkl_128_64_-63_1.53_0.02.log
568,"mkl (No whitening, highpass)",128,64,0.02,-62,1.54,,0.9018,0.9716,0.9262,0.9483,,0.9251,0.9765,0.945,0.9602,,0.9309,0.9784,0.9488,0.9627,,0.8644,0.9792,0.8806,0.9273,0.8484,0.9416,0.8956,0.918,0.9934,0.9934,1,0.9967,3.08,4.94,6.67,0.9415,4.9506,0.9846,0.8872,0.8593,2.9275,6.8658,0.9641,,./results/res_mkl_128_64_-62_1.54_0.02.log
